League;Date;Get;Pay;Value;Confidence
Sentinel;2022-08-13;Orb of Transmutation;Chaos Orb;0.01559;High
Sentinel;2022-08-14;Orb of Transmutation;Chaos Orb;0.01538;High
Sentinel;2022-08-15;Orb of Transmutation;Chaos Orb;0.01598;High
Sentinel;2022-08-16;Orb of Transmutation;Chaos Orb;0.01613;High
Sentinel;2022-05-13;Scroll of Wisdom;Chaos Orb;0.42208;High
Sentinel;2022-05-14;Scroll of Wisdom;Chaos Orb;0.02006;High
Sentinel;2022-05-15;Scroll of Wisdom;Chaos Orb;0.01421;High
Sentinel;2022-05-16;Scroll of Wisdom;Chaos Orb;0.01104;High
Sentinel;2022-05-17;Scroll of Wisdom;Chaos Orb;0.01039;High
Sentinel;2022-05-18;Scroll of Wisdom;Chaos Orb;0.01033;High
Sentinel;2022-05-19;Scroll of Wisdom;Chaos Orb;0.01051;High
Sentinel;2022-05-20;Scroll of Wisdom;Chaos Orb;0.01038;High
Sentinel;2022-05-21;Scroll of Wisdom;Chaos Orb;0.01022;High
Sentinel;2022-05-22;Scroll of Wisdom;Chaos Orb;0.00981;High
Sentinel;2022-05-23;Scroll of Wisdom;Chaos Orb;0.01;High
Sentinel;2022-05-24;Scroll of Wisdom;Chaos Orb;0.00981;High
Sentinel;2022-05-25;Scroll of Wisdom;Chaos Orb;0.011;High
Sentinel;2022-05-26;Scroll of Wisdom;Chaos Orb;0.00999;High
Sentinel;2022-05-27;Scroll of Wisdom;Chaos Orb;0.01042;High
Sentinel;2022-05-28;Scroll of Wisdom;Chaos Orb;0.01079;High
Sentinel;2022-05-29;Scroll of Wisdom;Chaos Orb;0.0111;High
Sentinel;2022-05-30;Scroll of Wisdom;Chaos Orb;0.01053;High
Sentinel;2022-05-31;Scroll of Wisdom;Chaos Orb;0.01095;High
Sentinel;2022-06-01;Scroll of Wisdom;Chaos Orb;0.01116;High
Sentinel;2022-06-02;Scroll of Wisdom;Chaos Orb;0.00994;High
Sentinel;2022-06-03;Scroll of Wisdom;Chaos Orb;0.01001;High
Sentinel;2022-06-04;Scroll of Wisdom;Chaos Orb;0.00999;High
Sentinel;2022-06-05;Scroll of Wisdom;Chaos Orb;0.01003;High
Sentinel;2022-06-06;Scroll of Wisdom;Chaos Orb;0.00962;High
Sentinel;2022-06-07;Scroll of Wisdom;Chaos Orb;0.00832;High
Sentinel;2022-06-08;Scroll of Wisdom;Chaos Orb;0.00826;High
Sentinel;2022-06-09;Scroll of Wisdom;Chaos Orb;0.00833;High
Sentinel;2022-06-10;Scroll of Wisdom;Chaos Orb;0.00833;High
Sentinel;2022-06-11;Scroll of Wisdom;Chaos Orb;0.00833;High
Sentinel;2022-06-12;Scroll of Wisdom;Chaos Orb;0.00948;High
Sentinel;2022-06-13;Scroll of Wisdom;Chaos Orb;0.01021;High
Sentinel;2022-06-14;Scroll of Wisdom;Chaos Orb;0.00997;High
Sentinel;2022-06-15;Scroll of Wisdom;Chaos Orb;0.00999;High
Sentinel;2022-06-16;Scroll of Wisdom;Chaos Orb;0.01016;High
Sentinel;2022-06-17;Scroll of Wisdom;Chaos Orb;0.00989;High
Sentinel;2022-06-18;Scroll of Wisdom;Chaos Orb;0.01045;High
Sentinel;2022-06-19;Scroll of Wisdom;Chaos Orb;0.01049;High
Sentinel;2022-06-20;Scroll of Wisdom;Chaos Orb;0.00843;High
Sentinel;2022-06-21;Scroll of Wisdom;Chaos Orb;0.01053;High
Sentinel;2022-06-22;Scroll of Wisdom;Chaos Orb;0.01007;High
Sentinel;2022-06-23;Scroll of Wisdom;Chaos Orb;0.00998;High
Sentinel;2022-06-24;Scroll of Wisdom;Chaos Orb;0.01;High
Sentinel;2022-06-25;Scroll of Wisdom;Chaos Orb;0.01;High
Sentinel;2022-06-26;Scroll of Wisdom;Chaos Orb;0.0098;High
Sentinel;2022-06-27;Scroll of Wisdom;Chaos Orb;0.00949;High
Sentinel;2022-06-28;Scroll of Wisdom;Chaos Orb;0.01037;High
Sentinel;2022-06-29;Scroll of Wisdom;Chaos Orb;0.00994;High
Sentinel;2022-06-30;Scroll of Wisdom;Chaos Orb;0.00985;High
Sentinel;2022-07-01;Scroll of Wisdom;Chaos Orb;0.00975;High
Sentinel;2022-07-02;Scroll of Wisdom;Chaos Orb;0.00999;High
Sentinel;2022-07-03;Scroll of Wisdom;Chaos Orb;0.00951;High
Sentinel;2022-07-04;Scroll of Wisdom;Chaos Orb;0.00935;High
Sentinel;2022-07-05;Scroll of Wisdom;Chaos Orb;0.00915;High
Sentinel;2022-07-06;Scroll of Wisdom;Chaos Orb;0.00901;High
Sentinel;2022-07-07;Scroll of Wisdom;Chaos Orb;0.00959;High
Sentinel;2022-07-08;Scroll of Wisdom;Chaos Orb;0.00942;High
Sentinel;2022-07-09;Scroll of Wisdom;Chaos Orb;0.00932;High
Sentinel;2022-07-10;Scroll of Wisdom;Chaos Orb;0.00903;High
Sentinel;2022-07-11;Scroll of Wisdom;Chaos Orb;0.00938;High
Sentinel;2022-07-12;Scroll of Wisdom;Chaos Orb;0.00866;High
Sentinel;2022-07-13;Scroll of Wisdom;Chaos Orb;0.00964;High
Sentinel;2022-07-14;Scroll of Wisdom;Chaos Orb;0.0091;High
Sentinel;2022-07-15;Scroll of Wisdom;Chaos Orb;0.00902;High
Sentinel;2022-07-16;Scroll of Wisdom;Chaos Orb;0.00942;High
Sentinel;2022-07-17;Scroll of Wisdom;Chaos Orb;0.00954;High
Sentinel;2022-07-18;Scroll of Wisdom;Chaos Orb;0.00924;High
Sentinel;2022-07-19;Scroll of Wisdom;Chaos Orb;0.00926;High
Sentinel;2022-07-20;Scroll of Wisdom;Chaos Orb;0.00891;High
Sentinel;2022-07-21;Scroll of Wisdom;Chaos Orb;0.00884;High
Sentinel;2022-07-22;Scroll of Wisdom;Chaos Orb;0.00833;High
Sentinel;2022-07-23;Scroll of Wisdom;Chaos Orb;0.00833;High
Sentinel;2022-07-24;Scroll of Wisdom;Chaos Orb;0.00851;High
Sentinel;2022-07-25;Scroll of Wisdom;Chaos Orb;0.00966;High
Sentinel;2022-07-26;Scroll of Wisdom;Chaos Orb;0.00947;High
Sentinel;2022-07-27;Scroll of Wisdom;Chaos Orb;0.00938;High
Sentinel;2022-07-28;Scroll of Wisdom;Chaos Orb;0.00833;High
Sentinel;2022-07-29;Scroll of Wisdom;Chaos Orb;0.00832;High
Sentinel;2022-07-30;Scroll of Wisdom;Chaos Orb;0.00932;High
Sentinel;2022-07-31;Scroll of Wisdom;Chaos Orb;0.00833;High
Sentinel;2022-08-01;Scroll of Wisdom;Chaos Orb;0.00832;High
Sentinel;2022-08-02;Scroll of Wisdom;Chaos Orb;0.00828;High
Sentinel;2022-08-03;Scroll of Wisdom;Chaos Orb;0.00827;High
Sentinel;2022-08-04;Scroll of Wisdom;Chaos Orb;0.00828;High
Sentinel;2022-08-05;Scroll of Wisdom;Chaos Orb;0.00826;High
Sentinel;2022-08-06;Scroll of Wisdom;Chaos Orb;0.00833;High
Sentinel;2022-08-07;Scroll of Wisdom;Chaos Orb;0.00832;High
Sentinel;2022-08-08;Scroll of Wisdom;Chaos Orb;0.00817;High
Sentinel;2022-08-09;Scroll of Wisdom;Chaos Orb;0.00815;High
Sentinel;2022-08-10;Scroll of Wisdom;Chaos Orb;0.00769;High
Sentinel;2022-08-11;Scroll of Wisdom;Chaos Orb;0.00833;High
Sentinel;2022-08-12;Scroll of Wisdom;Chaos Orb;0.00833;High
Sentinel;2022-08-13;Scroll of Wisdom;Chaos Orb;0.00832;High
Sentinel;2022-08-14;Scroll of Wisdom;Chaos Orb;0.00832;High
Sentinel;2022-08-15;Scroll of Wisdom;Chaos Orb;0.00833;High
Sentinel;2022-08-16;Scroll of Wisdom;Chaos Orb;0.00833;High
Sentinel;2022-05-13;Orb of Regret;Chaos Orb;1;High
Sentinel;2022-05-14;Orb of Regret;Chaos Orb;0.5;High
Sentinel;2022-05-15;Orb of Regret;Chaos Orb;0.82474;High
Sentinel;2022-05-16;Orb of Regret;Chaos Orb;0.74683;High
Sentinel;2022-05-17;Orb of Regret;Chaos Orb;0.73252;High
Sentinel;2022-05-18;Orb of Regret;Chaos Orb;0.66667;High
Sentinel;2022-05-19;Orb of Regret;Chaos Orb;0.58495;High
Sentinel;2022-05-20;Orb of Regret;Chaos Orb;0.55556;High
Sentinel;2022-05-21;Orb of Regret;Chaos Orb;0.55392;High
Sentinel;2022-05-22;Orb of Regret;Chaos Orb;0.55556;High
Sentinel;2022-05-23;Orb of Regret;Chaos Orb;0.55292;High
Sentinel;2022-05-24;Orb of Regret;Chaos Orb;0.55534;High
Sentinel;2022-05-25;Orb of Regret;Chaos Orb;0.5625;High
Sentinel;2022-05-26;Orb of Regret;Chaos Orb;0.56229;High
Sentinel;2022-05-27;Orb of Regret;Chaos Orb;0.57001;High
Sentinel;2022-05-28;Orb of Regret;Chaos Orb;0.5593;High
Sentinel;2022-05-29;Orb of Regret;Chaos Orb;0.55477;High
Sentinel;2022-05-30;Orb of Regret;Chaos Orb;0.55556;High
Sentinel;2022-05-31;Orb of Regret;Chaos Orb;0.55523;High
Sentinel;2022-06-01;Orb of Regret;Chaos Orb;0.59303;High
Sentinel;2022-06-02;Orb of Regret;Chaos Orb;0.55898;High
Sentinel;2022-06-03;Orb of Regret;Chaos Orb;0.57039;High
Sentinel;2022-06-04;Orb of Regret;Chaos Orb;0.60773;High
Sentinel;2022-06-05;Orb of Regret;Chaos Orb;0.65321;High
Sentinel;2022-06-06;Orb of Regret;Chaos Orb;0.64407;High
Sentinel;2022-06-07;Orb of Regret;Chaos Orb;0.79505;High
Sentinel;2022-06-08;Orb of Regret;Chaos Orb;0.83003;High
Sentinel;2022-06-09;Orb of Regret;Chaos Orb;0.82962;High
Sentinel;2022-06-10;Orb of Regret;Chaos Orb;0.828;High
Sentinel;2022-06-11;Orb of Regret;Chaos Orb;0.83118;High
Sentinel;2022-06-12;Orb of Regret;Chaos Orb;0.83263;High
Sentinel;2022-06-13;Orb of Regret;Chaos Orb;0.82632;High
Sentinel;2022-06-14;Orb of Regret;Chaos Orb;0.8249;High
Sentinel;2022-06-15;Orb of Regret;Chaos Orb;0.83148;High
Sentinel;2022-06-16;Orb of Regret;Chaos Orb;0.8269;High
Sentinel;2022-06-17;Orb of Regret;Chaos Orb;0.825;High
Sentinel;2022-06-18;Orb of Regret;Chaos Orb;0.83299;High
Sentinel;2022-06-19;Orb of Regret;Chaos Orb;0.83281;High
Sentinel;2022-06-20;Orb of Regret;Chaos Orb;0.83239;High
Sentinel;2022-06-21;Orb of Regret;Chaos Orb;0.86336;High
Sentinel;2022-06-22;Orb of Regret;Chaos Orb;0.86659;High
Sentinel;2022-06-23;Orb of Regret;Chaos Orb;0.86436;High
Sentinel;2022-06-24;Orb of Regret;Chaos Orb;0.84722;High
Sentinel;2022-06-25;Orb of Regret;Chaos Orb;0.86538;High
Sentinel;2022-06-26;Orb of Regret;Chaos Orb;0.83333;High
Sentinel;2022-06-27;Orb of Regret;Chaos Orb;0.83289;High
Sentinel;2022-06-28;Orb of Regret;Chaos Orb;0.83243;High
Sentinel;2022-06-29;Orb of Regret;Chaos Orb;0.83333;High
Sentinel;2022-06-30;Orb of Regret;Chaos Orb;0.83333;High
Sentinel;2022-07-01;Orb of Regret;Chaos Orb;0.83253;High
Sentinel;2022-07-02;Orb of Regret;Chaos Orb;0.83333;High
Sentinel;2022-07-03;Orb of Regret;Chaos Orb;0.83333;High
Sentinel;2022-07-04;Orb of Regret;Chaos Orb;0.83275;High
Sentinel;2022-07-05;Orb of Regret;Chaos Orb;0.83333;High
Sentinel;2022-07-06;Orb of Regret;Chaos Orb;0.82923;High
Sentinel;2022-07-07;Orb of Regret;Chaos Orb;0.83144;High
Sentinel;2022-07-08;Orb of Regret;Chaos Orb;0.81818;High
Sentinel;2022-07-09;Orb of Regret;Chaos Orb;0.81053;High
Sentinel;2022-07-10;Orb of Regret;Chaos Orb;0.82726;High
Sentinel;2022-07-11;Orb of Regret;Chaos Orb;0.82489;High
Sentinel;2022-07-12;Orb of Regret;Chaos Orb;0.8125;High
Sentinel;2022-07-13;Orb of Regret;Chaos Orb;0.81426;High
Sentinel;2022-07-14;Orb of Regret;Chaos Orb;0.82803;High
Sentinel;2022-07-15;Orb of Regret;Chaos Orb;0.79361;High
Sentinel;2022-07-16;Orb of Regret;Chaos Orb;0.83004;High
Sentinel;2022-07-17;Orb of Regret;Chaos Orb;0.81343;High
Sentinel;2022-07-18;Orb of Regret;Chaos Orb;0.78877;High
Sentinel;2022-07-19;Orb of Regret;Chaos Orb;0.82541;High
Sentinel;2022-07-20;Orb of Regret;Chaos Orb;0.83186;High
Sentinel;2022-07-21;Orb of Regret;Chaos Orb;0.8175;High
Sentinel;2022-07-22;Orb of Regret;Chaos Orb;0.81336;High
Sentinel;2022-07-23;Orb of Regret;Chaos Orb;0.64148;High
Sentinel;2022-07-24;Orb of Regret;Chaos Orb;0.81937;High
Sentinel;2022-07-25;Orb of Regret;Chaos Orb;0.83333;High
Sentinel;2022-07-26;Orb of Regret;Chaos Orb;0.83333;High
Sentinel;2022-07-27;Orb of Regret;Chaos Orb;0.83333;High
Sentinel;2022-07-28;Orb of Regret;Chaos Orb;0.83333;High
Sentinel;2022-07-29;Orb of Regret;Chaos Orb;0.83333;High
Sentinel;2022-07-30;Orb of Regret;Chaos Orb;0.83333;High
Sentinel;2022-07-31;Orb of Regret;Chaos Orb;0.83333;High
Sentinel;2022-08-01;Orb of Regret;Chaos Orb;0.83333;High
Sentinel;2022-08-02;Orb of Regret;Chaos Orb;0.83333;High
Sentinel;2022-08-03;Orb of Regret;Chaos Orb;0.83333;High
Sentinel;2022-08-04;Orb of Regret;Chaos Orb;0.83333;High
Sentinel;2022-08-05;Orb of Regret;Chaos Orb;0.83333;High
Sentinel;2022-08-06;Orb of Regret;Chaos Orb;0.8515;High
Sentinel;2022-08-07;Orb of Regret;Chaos Orb;0.87561;High
Sentinel;2022-08-08;Orb of Regret;Chaos Orb;0.90539;High
Sentinel;2022-08-09;Orb of Regret;Chaos Orb;0.92628;High
Sentinel;2022-08-10;Orb of Regret;Chaos Orb;0.92448;High
Sentinel;2022-08-11;Orb of Regret;Chaos Orb;0.92942;High
Sentinel;2022-08-12;Orb of Regret;Chaos Orb;0.6003;High
Sentinel;2022-08-13;Orb of Regret;Chaos Orb;0.52734;High
Sentinel;2022-08-14;Orb of Regret;Chaos Orb;0.43272;High
Sentinel;2022-08-15;Orb of Regret;Chaos Orb;0.43117;High
Sentinel;2022-08-16;Orb of Regret;Chaos Orb;0.39355;High
Sentinel;2022-05-13;Chromatic Orb;Chaos Orb;0.09227;High
Sentinel;2022-05-14;Chromatic Orb;Chaos Orb;0.11875;High
Sentinel;2022-05-15;Chromatic Orb;Chaos Orb;0.14286;High
Sentinel;2022-05-16;Chromatic Orb;Chaos Orb;0.14079;High
Sentinel;2022-05-17;Chromatic Orb;Chaos Orb;0.14272;High
Sentinel;2022-05-18;Chromatic Orb;Chaos Orb;0.13842;High
Sentinel;2022-05-19;Chromatic Orb;Chaos Orb;0.13192;High
Sentinel;2022-05-20;Chromatic Orb;Chaos Orb;0.12242;High
Sentinel;2022-05-21;Chromatic Orb;Chaos Orb;0.11364;High
Sentinel;2022-05-22;Chromatic Orb;Chaos Orb;0.11108;High
Sentinel;2022-05-23;Chromatic Orb;Chaos Orb;0.10998;High
Sentinel;2022-05-24;Chromatic Orb;Chaos Orb;0.10867;High
Sentinel;2022-05-25;Chromatic Orb;Chaos Orb;0.10814;High
Sentinel;2022-05-26;Chromatic Orb;Chaos Orb;0.1086;High
Sentinel;2022-05-27;Chromatic Orb;Chaos Orb;0.10627;High
Sentinel;2022-05-28;Chromatic Orb;Chaos Orb;0.10525;High
Sentinel;2022-05-29;Chromatic Orb;Chaos Orb;0.10413;High
Sentinel;2022-05-30;Chromatic Orb;Chaos Orb;0.10286;High
Sentinel;2022-05-31;Chromatic Orb;Chaos Orb;0.10301;High
Sentinel;2022-06-01;Chromatic Orb;Chaos Orb;0.1;High
Sentinel;2022-06-02;Chromatic Orb;Chaos Orb;0.1;High
Sentinel;2022-06-03;Chromatic Orb;Chaos Orb;0.09673;High
Sentinel;2022-06-04;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-06-05;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-06-06;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-06-07;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-06-08;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-06-09;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-06-10;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-06-11;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-06-12;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-06-13;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-06-14;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-06-15;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-06-16;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-06-17;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-06-18;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-06-19;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-06-20;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-06-21;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-06-22;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-06-23;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-06-24;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-06-25;Chromatic Orb;Chaos Orb;0.09126;High
Sentinel;2022-06-26;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-06-27;Chromatic Orb;Chaos Orb;0.0909;High
Sentinel;2022-06-28;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-06-29;Chromatic Orb;Chaos Orb;0.0909;High
Sentinel;2022-06-30;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-07-01;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-07-02;Chromatic Orb;Chaos Orb;0.09103;High
Sentinel;2022-07-03;Chromatic Orb;Chaos Orb;0.0924;High
Sentinel;2022-07-04;Chromatic Orb;Chaos Orb;0.09171;High
Sentinel;2022-07-05;Chromatic Orb;Chaos Orb;0.09265;High
Sentinel;2022-07-06;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-07-07;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-07-08;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-07-09;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-07-10;Chromatic Orb;Chaos Orb;0.09405;High
Sentinel;2022-07-11;Chromatic Orb;Chaos Orb;0.09125;High
Sentinel;2022-07-12;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-07-13;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-07-14;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-07-15;Chromatic Orb;Chaos Orb;0.09091;High
Sentinel;2022-07-16;Chromatic Orb;Chaos Orb;0.09559;High
Sentinel;2022-07-17;Chromatic Orb;Chaos Orb;0.10025;High
Sentinel;2022-07-18;Chromatic Orb;Chaos Orb;0.10131;High
Sentinel;2022-07-19;Chromatic Orb;Chaos Orb;0.09889;High
Sentinel;2022-07-20;Chromatic Orb;Chaos Orb;0.10214;High
Sentinel;2022-07-21;Chromatic Orb;Chaos Orb;0.09951;High
Sentinel;2022-07-22;Chromatic Orb;Chaos Orb;0.10261;High
Sentinel;2022-07-23;Chromatic Orb;Chaos Orb;0.10648;High
Sentinel;2022-07-24;Chromatic Orb;Chaos Orb;0.11385;High
Sentinel;2022-07-25;Chromatic Orb;Chaos Orb;0.11385;High
Sentinel;2022-07-26;Chromatic Orb;Chaos Orb;0.11423;High
Sentinel;2022-07-27;Chromatic Orb;Chaos Orb;0.11401;High
Sentinel;2022-07-28;Chromatic Orb;Chaos Orb;0.13302;High
Sentinel;2022-07-29;Chromatic Orb;Chaos Orb;0.11185;High
Sentinel;2022-07-30;Chromatic Orb;Chaos Orb;0.14209;High
Sentinel;2022-07-31;Chromatic Orb;Chaos Orb;0.13306;High
Sentinel;2022-08-01;Chromatic Orb;Chaos Orb;0.13928;High
Sentinel;2022-08-02;Chromatic Orb;Chaos Orb;0.14269;High
Sentinel;2022-08-03;Chromatic Orb;Chaos Orb;0.14148;High
Sentinel;2022-08-04;Chromatic Orb;Chaos Orb;0.15287;High
