League;Date;Get;Pay;Value;Confidence
Affliction;2024-01-24;Orb of Alchemy;Chaos Orb;0.084;High
Affliction;2024-01-25;Orb of Alchemy;Chaos Orb;0.08121;High
Affliction;2024-01-26;Orb of Alchemy;Chaos Orb;0.07697;High
Affliction;2024-01-27;Orb of Alchemy;Chaos Orb;0.07515;High
Affliction;2024-01-28;Orb of Alchemy;Chaos Orb;0.07335;High
Affliction;2024-01-29;Orb of Alchemy;Chaos Orb;0.072;High
Affliction;2024-01-30;Orb of Alchemy;Chaos Orb;0.07143;High
Affliction;2024-01-31;Orb of Alchemy;Chaos Orb;0.0693;High
Affliction;2024-02-01;Orb of Alchemy;Chaos Orb;0.06662;High
Affliction;2024-02-02;Orb of Alchemy;Chaos Orb;0.06435;High
Affliction;2024-02-03;Orb of Alchemy;Chaos Orb;0.0644;High
Affliction;2024-02-04;Orb of Alchemy;Chaos Orb;0.0625;High
Affliction;2024-02-05;Orb of Alchemy;Chaos Orb;0.06672;High
Affliction;2024-02-06;Orb of Alchemy;Chaos Orb;0.06667;High
Affliction;2024-02-07;Orb of Alchemy;Chaos Orb;0.06664;High
Affliction;2024-02-08;Orb of Alchemy;Chaos Orb;0.06608;High
Affliction;2024-02-09;Orb of Alchemy;Chaos Orb;0.06608;High
Affliction;2024-02-10;Orb of Alchemy;Chaos Orb;0.06552;High
Affliction;2024-02-11;Orb of Alchemy;Chaos Orb;0.06667;High
Affliction;2024-02-12;Orb of Alchemy;Chaos Orb;0.06667;High
Affliction;2024-02-13;Orb of Alchemy;Chaos Orb;0.06667;High
Affliction;2024-02-14;Orb of Alchemy;Chaos Orb;0.06667;High
Affliction;2024-02-15;Orb of Alchemy;Chaos Orb;0.0672;High
Affliction;2024-02-16;Orb of Alchemy;Chaos Orb;0.0672;High
Affliction;2024-02-17;Orb of Alchemy;Chaos Orb;0.0722;High
Affliction;2024-02-18;Orb of Alchemy;Chaos Orb;0.07143;High
Affliction;2024-02-19;Orb of Alchemy;Chaos Orb;0.07143;High
Affliction;2024-02-20;Orb of Alchemy;Chaos Orb;0.07143;High
Affliction;2024-02-21;Orb of Alchemy;Chaos Orb;0.07272;High
Affliction;2024-02-22;Orb of Alchemy;Chaos Orb;0.07143;High
Affliction;2024-02-23;Orb of Alchemy;Chaos Orb;0.07732;High
Affliction;2024-02-24;Orb of Alchemy;Chaos Orb;0.07143;High
Affliction;2024-02-25;Orb of Alchemy;Chaos Orb;0.07143;High
Affliction;2024-02-26;Orb of Alchemy;Chaos Orb;0.07143;High
Affliction;2024-02-27;Orb of Alchemy;Chaos Orb;0.07143;High
Affliction;2024-02-28;Orb of Alchemy;Chaos Orb;0.07143;High
Affliction;2024-02-29;Orb of Alchemy;Chaos Orb;0.07485;High
Affliction;2024-03-01;Orb of Alchemy;Chaos Orb;0.07143;High
Affliction;2024-03-02;Orb of Alchemy;Chaos Orb;0.0675;High
Affliction;2024-03-03;Orb of Alchemy;Chaos Orb;0.0675;High
Affliction;2024-03-04;Orb of Alchemy;Chaos Orb;0.07143;High
Affliction;2024-03-05;Orb of Alchemy;Chaos Orb;0.06975;High
Affliction;2024-03-06;Orb of Alchemy;Chaos Orb;0.06863;High
Affliction;2024-03-07;Orb of Alchemy;Chaos Orb;0.06743;High
Affliction;2024-03-08;Orb of Alchemy;Chaos Orb;0.06975;High
Affliction;2024-03-09;Orb of Alchemy;Chaos Orb;0.07143;High
Affliction;2024-03-10;Orb of Alchemy;Chaos Orb;0.07143;High
Affliction;2024-03-11;Orb of Alchemy;Chaos Orb;0.07143;High
Affliction;2024-03-12;Orb of Alchemy;Chaos Orb;0.07143;High
Affliction;2024-03-13;Orb of Alchemy;Chaos Orb;0.07143;High
Affliction;2024-03-14;Orb of Alchemy;Chaos Orb;0.07143;High
Affliction;2024-03-15;Orb of Alchemy;Chaos Orb;0.07143;High
Affliction;2024-03-16;Orb of Alchemy;Chaos Orb;0.07129;High
Affliction;2024-03-17;Orb of Alchemy;Chaos Orb;0.0675;High
Affliction;2024-03-18;Orb of Alchemy;Chaos Orb;0.06667;High
Affliction;2024-03-19;Orb of Alchemy;Chaos Orb;0.07143;High
Affliction;2024-03-20;Orb of Alchemy;Chaos Orb;0.07104;High
Affliction;2024-03-21;Orb of Alchemy;Chaos Orb;0.0693;High
Affliction;2024-03-22;Orb of Alchemy;Chaos Orb;0.06944;High
Affliction;2024-03-23;Orb of Alchemy;Chaos Orb;0.06966;High
Affliction;2024-03-24;Orb of Alchemy;Chaos Orb;0.07143;High
Affliction;2024-03-25;Orb of Alchemy;Chaos Orb;0.07095;High
Affliction;2024-03-26;Orb of Alchemy;Chaos Orb;0.0731;High
Affliction;2023-12-08;Blacksmith's Whetstone;Chaos Orb;0.43333;High
Affliction;2023-12-09;Blacksmith's Whetstone;Chaos Orb;0.05;High
Affliction;2023-12-10;Blacksmith's Whetstone;Chaos Orb;0.0625;High
Affliction;2023-12-11;Blacksmith's Whetstone;Chaos Orb;0.09583;High
Affliction;2023-12-12;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2023-12-13;Blacksmith's Whetstone;Chaos Orb;0.09948;High
Affliction;2023-12-14;Blacksmith's Whetstone;Chaos Orb;0.09522;High
Affliction;2023-12-15;Blacksmith's Whetstone;Chaos Orb;0.09091;High
Affliction;2023-12-16;Blacksmith's Whetstone;Chaos Orb;0.0909;High
Affliction;2023-12-17;Blacksmith's Whetstone;Chaos Orb;0.08883;High
Affliction;2023-12-18;Blacksmith's Whetstone;Chaos Orb;0.08333;High
Affliction;2023-12-19;Blacksmith's Whetstone;Chaos Orb;0.08333;High
Affliction;2023-12-20;Blacksmith's Whetstone;Chaos Orb;0.08333;High
Affliction;2023-12-21;Blacksmith's Whetstone;Chaos Orb;0.08333;High
Affliction;2023-12-22;Blacksmith's Whetstone;Chaos Orb;0.08333;High
Affliction;2023-12-23;Blacksmith's Whetstone;Chaos Orb;0.08333;High
Affliction;2023-12-24;Blacksmith's Whetstone;Chaos Orb;0.08333;High
Affliction;2023-12-25;Blacksmith's Whetstone;Chaos Orb;0.08333;High
Affliction;2023-12-26;Blacksmith's Whetstone;Chaos Orb;0.08333;High
Affliction;2023-12-27;Blacksmith's Whetstone;Chaos Orb;0.08333;High
Affliction;2023-12-28;Blacksmith's Whetstone;Chaos Orb;0.08333;High
Affliction;2023-12-29;Blacksmith's Whetstone;Chaos Orb;0.08333;High
Affliction;2023-12-30;Blacksmith's Whetstone;Chaos Orb;0.08333;High
Affliction;2023-12-31;Blacksmith's Whetstone;Chaos Orb;0.08333;High
Affliction;2024-01-01;Blacksmith's Whetstone;Chaos Orb;0.08333;High
Affliction;2024-01-02;Blacksmith's Whetstone;Chaos Orb;0.08333;High
Affliction;2024-01-03;Blacksmith's Whetstone;Chaos Orb;0.08674;High
Affliction;2024-01-04;Blacksmith's Whetstone;Chaos Orb;0.08373;High
Affliction;2024-01-05;Blacksmith's Whetstone;Chaos Orb;0.08333;High
Affliction;2024-01-06;Blacksmith's Whetstone;Chaos Orb;0.08333;High
Affliction;2024-01-07;Blacksmith's Whetstone;Chaos Orb;0.08333;High
Affliction;2024-01-08;Blacksmith's Whetstone;Chaos Orb;0.08788;High
Affliction;2024-01-09;Blacksmith's Whetstone;Chaos Orb;0.09;High
Affliction;2024-01-10;Blacksmith's Whetstone;Chaos Orb;0.08956;High
Affliction;2024-01-11;Blacksmith's Whetstone;Chaos Orb;0.09;High
Affliction;2024-01-12;Blacksmith's Whetstone;Chaos Orb;0.09091;High
Affliction;2024-01-13;Blacksmith's Whetstone;Chaos Orb;0.09091;High
Affliction;2024-01-14;Blacksmith's Whetstone;Chaos Orb;0.09091;High
Affliction;2024-01-15;Blacksmith's Whetstone;Chaos Orb;0.09091;High
Affliction;2024-01-16;Blacksmith's Whetstone;Chaos Orb;0.09514;High
Affliction;2024-01-17;Blacksmith's Whetstone;Chaos Orb;0.0957;High
Affliction;2024-01-18;Blacksmith's Whetstone;Chaos Orb;0.095;High
Affliction;2024-01-19;Blacksmith's Whetstone;Chaos Orb;0.09091;High
Affliction;2024-01-20;Blacksmith's Whetstone;Chaos Orb;0.09091;High
Affliction;2024-01-21;Blacksmith's Whetstone;Chaos Orb;0.09091;High
Affliction;2024-01-22;Blacksmith's Whetstone;Chaos Orb;0.09091;High
Affliction;2024-01-23;Blacksmith's Whetstone;Chaos Orb;0.09091;High
Affliction;2024-01-24;Blacksmith's Whetstone;Chaos Orb;0.09091;High
Affliction;2024-01-25;Blacksmith's Whetstone;Chaos Orb;0.09394;High
Affliction;2024-01-26;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-01-27;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-01-28;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-01-29;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-01-30;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-01-31;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-02-01;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-02-02;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-02-03;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-02-04;Blacksmith's Whetstone;Chaos Orb;0.11048;High
Affliction;2024-02-05;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-02-06;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-02-07;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-02-08;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-02-09;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-02-10;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-02-11;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-02-12;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-02-13;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-02-14;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-02-15;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-02-16;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-02-17;Blacksmith's Whetstone;Chaos Orb;0.11026;High
Affliction;2024-02-18;Blacksmith's Whetstone;Chaos Orb;0.10154;High
Affliction;2024-02-19;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-02-20;Blacksmith's Whetstone;Chaos Orb;0.10044;High
Affliction;2024-02-21;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-02-22;Blacksmith's Whetstone;Chaos Orb;0.12467;High
Affliction;2024-02-23;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-02-24;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-02-25;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-02-26;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-02-27;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-02-28;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-02-29;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-03-01;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-03-02;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-03-03;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-03-04;Blacksmith's Whetstone;Chaos Orb;0.12019;High
Affliction;2024-03-05;Blacksmith's Whetstone;Chaos Orb;0.1;High
Affliction;2024-03-06;Blacksmith's Whetstone;Chaos Orb;0.1245;High
Affliction;2024-03-07;Blacksmith's Whetstone;Chaos Orb;0.125;High
Affliction;2024-03-08;Blacksmith's Whetstone;Chaos Orb;0.1425;High
Affliction;2024-03-09;Blacksmith's Whetstone;Chaos Orb;0.14286;High
Affliction;2024-03-10;Blacksmith's Whetstone;Chaos Orb;0.1425;High
Affliction;2024-03-11;Blacksmith's Whetstone;Chaos Orb;0.125;High
Affliction;2024-03-12;Blacksmith's Whetstone;Chaos Orb;0.125;High
Affliction;2024-03-13;Blacksmith's Whetstone;Chaos Orb;0.125;High
Affliction;2024-03-14;Blacksmith's Whetstone;Chaos Orb;0.125;High
Affliction;2024-03-15;Blacksmith's Whetstone;Chaos Orb;0.1233;High
Affliction;2024-03-16;Blacksmith's Whetstone;Chaos Orb;0.12398;High
Affliction;2024-03-17;Blacksmith's Whetstone;Chaos Orb;0.11155;High
Affliction;2024-03-18;Blacksmith's Whetstone;Chaos Orb;0.11111;High
Affliction;2024-03-19;Blacksmith's Whetstone;Chaos Orb;0.1155;High
Affliction;2024-03-20;Blacksmith's Whetstone;Chaos Orb;0.11544;High
Affliction;2024-03-21;Blacksmith's Whetstone;Chaos Orb;0.11111;High
Affliction;2024-03-22;Blacksmith's Whetstone;Chaos Orb;0.11111;High
Affliction;2024-03-23;Blacksmith's Whetstone;Chaos Orb;0.11111;High
Affliction;2024-03-24;Blacksmith's Whetstone;Chaos Orb;0.11111;High
Affliction;2024-03-25;Blacksmith's Whetstone;Chaos Orb;0.12266;High
Affliction;2024-03-26;Blacksmith's Whetstone;Chaos Orb;0.12044;High
Affliction;2023-12-08;Portal Scroll;Chaos Orb;0.25417;High
Affliction;2023-12-09;Portal Scroll;Chaos Orb;0.04167;High
Affliction;2023-12-10;Portal Scroll;Chaos Orb;0.03846;High
Affliction;2023-12-11;Portal Scroll;Chaos Orb;0.03846;High
Affliction;2023-12-12;Portal Scroll;Chaos Orb;0.03846;High
Affliction;2023-12-13;Portal Scroll;Chaos Orb;0.03958;High
Affliction;2023-12-14;Portal Scroll;Chaos Orb;0.03863;High
Affliction;2023-12-15;Portal Scroll;Chaos Orb;0.03846;High
Affliction;2023-12-16;Portal Scroll;Chaos Orb;0.03846;High
Affliction;2023-12-17;Portal Scroll;Chaos Orb;0.03846;High
Affliction;2023-12-18;Portal Scroll;Chaos Orb;0.03846;High
Affliction;2023-12-19;Portal Scroll;Chaos Orb;0.03846;High
Affliction;2023-12-20;Portal Scroll;Chaos Orb;0.03846;High
Affliction;2023-12-21;Portal Scroll;Chaos Orb;0.03876;High
Affliction;2023-12-22;Portal Scroll;Chaos Orb;0.04;High
Affliction;2023-12-23;Portal Scroll;Chaos Orb;0.04;High
Affliction;2023-12-24;Portal Scroll;Chaos Orb;0.04;High
Affliction;2023-12-25;Portal Scroll;Chaos Orb;0.04;High
Affliction;2023-12-26;Portal Scroll;Chaos Orb;0.04;High
Affliction;2023-12-27;Portal Scroll;Chaos Orb;0.04;High
Affliction;2023-12-28;Portal Scroll;Chaos Orb;0.04;High
Affliction;2023-12-29;Portal Scroll;Chaos Orb;0.04;High
Affliction;2023-12-30;Portal Scroll;Chaos Orb;0.04;High
Affliction;2023-12-31;Portal Scroll;Chaos Orb;0.04;High
Affliction;2024-01-01;Portal Scroll;Chaos Orb;0.04;High
Affliction;2024-01-02;Portal Scroll;Chaos Orb;0.04;High
Affliction;2024-01-03;Portal Scroll;Chaos Orb;0.04;High
Affliction;2024-01-04;Portal Scroll;Chaos Orb;0.04;High
Affliction;2024-01-05;Portal Scroll;Chaos Orb;0.04;High
Affliction;2024-01-06;Portal Scroll;Chaos Orb;0.04;High
Affliction;2024-01-07;Portal Scroll;Chaos Orb;0.04;High
Affliction;2024-01-08;Portal Scroll;Chaos Orb;0.04;High
Affliction;2024-01-09;Portal Scroll;Chaos Orb;0.04167;High
Affliction;2024-01-10;Portal Scroll;Chaos Orb;0.04167;High
Affliction;2024-01-11;Portal Scroll;Chaos Orb;0.04167;High
Affliction;2024-01-12;Portal Scroll;Chaos Orb;0.04312;High
Affliction;2024-01-13;Portal Scroll;Chaos Orb;0.04505;High
Affliction;2024-01-14;Portal Scroll;Chaos Orb;0.04762;High
Affliction;2024-01-15;Portal Scroll;Chaos Orb;0.04928;High
Affliction;2024-01-16;Portal Scroll;Chaos Orb;0.04963;High
Affliction;2024-01-17;Portal Scroll;Chaos Orb;0.04944;High
Affliction;2024-01-18;Portal Scroll;Chaos Orb;0.05;High
Affliction;2024-01-19;Portal Scroll;Chaos Orb;0.04928;High
Affliction;2024-01-20;Portal Scroll;Chaos Orb;0.04923;High
Affliction;2024-01-21;Portal Scroll;Chaos Orb;0.04994;High
Affliction;2024-01-22;Portal Scroll;Chaos Orb;0.05;High
Affliction;2024-01-23;Portal Scroll;Chaos Orb;0.05;High
Affliction;2024-01-24;Portal Scroll;Chaos Orb;0.05;High
Affliction;2024-01-25;Portal Scroll;Chaos Orb;0.05;High
Affliction;2024-01-26;Portal Scroll;Chaos Orb;0.05;High
Affliction;2024-01-27;Portal Scroll;Chaos Orb;0.05;High
Affliction;2024-01-28;Portal Scroll;Chaos Orb;0.05;High
Affliction;2024-01-29;Portal Scroll;Chaos Orb;0.05;High
Affliction;2024-01-30;Portal Scroll;Chaos Orb;0.05;High
Affliction;2024-01-31;Portal Scroll;Chaos Orb;0.05;High
Affliction;2024-02-01;Portal Scroll;Chaos Orb;0.05;High
Affliction;2024-02-02;Portal Scroll;Chaos Orb;0.05197;High
Affliction;2024-02-03;Portal Scroll;Chaos Orb;0.05;High
Affliction;2024-02-04;Portal Scroll;Chaos Orb;0.05145;High
Affliction;2024-02-05;Portal Scroll;Chaos Orb;0.05;High
Affliction;2024-02-06;Portal Scroll;Chaos Orb;0.05;High
Affliction;2024-02-07;Portal Scroll;Chaos Orb;0.05;High
Affliction;2024-02-08;Portal Scroll;Chaos Orb;0.05;High
Affliction;2024-02-09;Portal Scroll;Chaos Orb;0.05;High
Affliction;2024-02-10;Portal Scroll;Chaos Orb;0.05;High
Affliction;2024-02-11;Portal Scroll;Chaos Orb;0.05;High
Affliction;2024-02-12;Portal Scroll;Chaos Orb;0.05;High
Affliction;2024-02-13;Portal Scroll;Chaos Orb;0.05;High
Affliction;2024-02-14;Portal Scroll;Chaos Orb;0.05;High
Affliction;2024-02-15;Portal Scroll;Chaos Orb;0.05;High
Affliction;2024-02-16;Portal Scroll;Chaos Orb;0.05;High
Affliction;2024-02-17;Portal Scroll;Chaos Orb;0.05;High
Affliction;2024-02-18;Portal Scroll;Chaos Orb;0.05;High
Affliction;2024-02-19;Portal Scroll;Chaos Orb;0.05;High
Affliction;2024-02-20;Portal Scroll;Chaos Orb;0.05;High
Affliction;2024-02-21;Portal Scroll;Chaos Orb;0.05;High
Affliction;2024-02-22;Portal Scroll;Chaos Orb;0.04978;High
Affliction;2024-02-23;Portal Scroll;Chaos Orb;0.04545;High
Affliction;2024-02-24;Portal Scroll;Chaos Orb;0.04523;High
Affliction;2024-02-25;Portal Scroll;Chaos Orb;0.04;High
Affliction;2024-02-26;Portal Scroll;Chaos Orb;0.04164;High
Affliction;2024-02-27;Portal Scroll;Chaos Orb;0.04;High
Affliction;2024-02-28;Portal Scroll;Chaos Orb;0.04;High
Affliction;2024-02-29;Portal Scroll;Chaos Orb;0.04;High
Affliction;2024-03-01;Portal Scroll;Chaos Orb;0.04;High
Affliction;2024-03-02;Portal Scroll;Chaos Orb;0.04;High
Affliction;2024-03-03;Portal Scroll;Chaos Orb;0.03954;High
Affliction;2024-03-04;Portal Scroll;Chaos Orb;0.03846;High
Affliction;2024-03-05;Portal Scroll;Chaos Orb;0.03846;High
Affliction;2024-03-06;Portal Scroll;Chaos Orb;0.03846;High
Affliction;2024-03-07;Portal Scroll;Chaos Orb;0.03846;High
Affliction;2024-03-08;Portal Scroll;Chaos Orb;0.03857;High
Affliction;2024-03-09;Portal Scroll;Chaos Orb;0.03846;High
Affliction;2024-03-10;Portal Scroll;Chaos Orb;0.03852;High
Affliction;2024-03-11;Portal Scroll;Chaos Orb;0.03878;High
Affliction;2024-03-12;Portal Scroll;Chaos Orb;0.04;High
Affliction;2024-03-13;Portal Scroll;Chaos Orb;0.03872;High
Affliction;2024-03-14;Portal Scroll;Chaos Orb;0.03872;High
Affliction;2024-03-15;Portal Scroll;Chaos Orb;0.03933;High
Affliction;2024-03-16;Portal Scroll;Chaos Orb;0.03986;High
Affliction;2024-03-17;Portal Scroll;Chaos Orb;0.04;High
Affliction;2024-03-18;Portal Scroll;Chaos Orb;0.0405;High
Affliction;2024-03-19;Portal Scroll;Chaos Orb;0.04;High
Affliction;2024-03-20;Portal Scroll;Chaos Orb;0.03933;High
Affliction;2024-03-21;Portal Scroll;Chaos Orb;0.03818;High
Affliction;2024-03-22;Portal Scroll;Chaos Orb;0.03846;High
Affliction;2024-03-23;Portal Scroll;Chaos Orb;0.03818;High
Affliction;2024-03-24;Portal Scroll;Chaos Orb;0.03718;High
Affliction;2024-03-25;Portal Scroll;Chaos Orb;0.03704;High
Affliction;2024-03-26;Portal Scroll;Chaos Orb;0.03704;High
Affliction;2023-12-08;Orb of Chance;Chaos Orb;0.5;High
Affliction;2023-12-09;Orb of Chance;Chaos Orb;0.125;High
Affliction;2023-12-10;Orb of Chance;Chaos Orb;0.09091;High
Affliction;2023-12-11;Orb of Chance;Chaos Orb;0.07692;High
Affliction;2023-12-12;Orb of Chance;Chaos Orb;0.07407;High
Affliction;2023-12-13;Orb of Chance;Chaos Orb;0.07143;High
Affliction;2023-12-14;Orb of Chance;Chaos Orb;0.07143;High
Affliction;2023-12-15;Orb of Chance;Chaos Orb;0.07063;High
Affliction;2023-12-16;Orb of Chance;Chaos Orb;0.06667;High
Affliction;2023-12-17;Orb of Chance;Chaos Orb;0.06667;High
Affliction;2023-12-18;Orb of Chance;Chaos Orb;0.06452;High
Affliction;2023-12-19;Orb of Chance;Chaos Orb;0.0622;High
Affliction;2023-12-20;Orb of Chance;Chaos Orb;0.05882;High
Affliction;2023-12-21;Orb of Chance;Chaos Orb;0.05882;High
Affliction;2023-12-22;Orb of Chance;Chaos Orb;0.05882;High
Affliction;2023-12-23;Orb of Chance;Chaos Orb;0.05882;High
Affliction;2023-12-24;Orb of Chance;Chaos Orb;0.05882;High
Affliction;2023-12-25;Orb of Chance;Chaos Orb;0.05882;High
Affliction;2023-12-26;Orb of Chance;Chaos Orb;0.05882;High
Affliction;2023-12-27;Orb of Chance;Chaos Orb;0.05882;High
Affliction;2023-12-28;Orb of Chance;Chaos Orb;0.05882;High
Affliction;2023-12-29;Orb of Chance;Chaos Orb;0.05882;High
Affliction;2023-12-30;Orb of Chance;Chaos Orb;0.05986;High
Affliction;2023-12-31;Orb of Chance;Chaos Orb;0.06152;High
Affliction;2024-01-01;Orb of Chance;Chaos Orb;0.06136;High
Affliction;2024-01-02;Orb of Chance;Chaos Orb;0.06057;High
Affliction;2024-01-03;Orb of Chance;Chaos Orb;0.06095;High
Affliction;2024-01-04;Orb of Chance;Chaos Orb;0.06136;High
Affliction;2024-01-05;Orb of Chance;Chaos Orb;0.06133;High
Affliction;2024-01-06;Orb of Chance;Chaos Orb;0.06242;High
Affliction;2024-01-07;Orb of Chance;Chaos Orb;0.07143;High
Affliction;2024-01-08;Orb of Chance;Chaos Orb;0.07143;High
Affliction;2024-01-09;Orb of Chance;Chaos Orb;0.07143;High
Affliction;2024-01-10;Orb of Chance;Chaos Orb;0.07143;High
Affliction;2024-01-11;Orb of Chance;Chaos Orb;0.07692;High
Affliction;2024-01-12;Orb of Chance;Chaos Orb;0.07692;High
Affliction;2024-01-13;Orb of Chance;Chaos Orb;0.07692;High
Affliction;2024-01-14;Orb of Chance;Chaos Orb;0.07692;High
Affliction;2024-01-15;Orb of Chance;Chaos Orb;0.0774;High
Affliction;2024-01-16;Orb of Chance;Chaos Orb;0.07702;High
Affliction;2024-01-17;Orb of Chance;Chaos Orb;0.07692;High
Affliction;2024-01-18;Orb of Chance;Chaos Orb;0.07692;High
Affliction;2024-01-19;Orb of Chance;Chaos Orb;0.07802;High
Affliction;2024-01-20;Orb of Chance;Chaos Orb;0.07692;High
Affliction;2024-01-21;Orb of Chance;Chaos Orb;0.08333;High
Affliction;2024-01-22;Orb of Chance;Chaos Orb;0.09374;High
Affliction;2024-01-23;Orb of Chance;Chaos Orb;0.09983;High
Affliction;2024-01-24;Orb of Chance;Chaos Orb;0.09983;High
Affliction;2024-01-25;Orb of Chance;Chaos Orb;0.09772;High
Affliction;2024-01-26;Orb of Chance;Chaos Orb;0.09434;High
