League;Date;Get;Pay;Value;Confidence
Kalandra;2022-11-07;Scroll of Wisdom;Chaos Orb;0.00588;High
Kalandra;2022-11-08;Scroll of Wisdom;Chaos Orb;0.00622;High
Kalandra;2022-11-09;Scroll of Wisdom;Chaos Orb;0.00617;High
Kalandra;2022-11-10;Scroll of Wisdom;Chaos Orb;0.00621;High
Kalandra;2022-11-11;Scroll of Wisdom;Chaos Orb;0.00581;High
Kalandra;2022-11-12;Scroll of Wisdom;Chaos Orb;0.00629;High
Kalandra;2022-11-13;Scroll of Wisdom;Chaos Orb;0.00625;High
Kalandra;2022-11-14;Scroll of Wisdom;Chaos Orb;0.00629;High
Kalandra;2022-11-15;Scroll of Wisdom;Chaos Orb;0.00647;High
Kalandra;2022-11-16;Scroll of Wisdom;Chaos Orb;0.00659;High
Kalandra;2022-11-17;Scroll of Wisdom;Chaos Orb;0.00621;High
Kalandra;2022-11-18;Scroll of Wisdom;Chaos Orb;0.00641;High
Kalandra;2022-11-19;Scroll of Wisdom;Chaos Orb;0.00636;High
Kalandra;2022-11-20;Scroll of Wisdom;Chaos Orb;0.00605;High
Kalandra;2022-11-21;Scroll of Wisdom;Chaos Orb;0.00609;High
Kalandra;2022-11-22;Scroll of Wisdom;Chaos Orb;0.0061;High
Kalandra;2022-11-23;Scroll of Wisdom;Chaos Orb;0.00595;High
Kalandra;2022-11-24;Scroll of Wisdom;Chaos Orb;0.00592;High
Kalandra;2022-11-25;Scroll of Wisdom;Chaos Orb;0.00588;High
Kalandra;2022-11-26;Scroll of Wisdom;Chaos Orb;0.00609;High
Kalandra;2022-11-27;Scroll of Wisdom;Chaos Orb;0.00594;High
Kalandra;2022-11-28;Scroll of Wisdom;Chaos Orb;0.00596;High
Kalandra;2022-11-29;Scroll of Wisdom;Chaos Orb;0.00604;High
Kalandra;2022-11-30;Scroll of Wisdom;Chaos Orb;0.00569;High
Kalandra;2022-12-01;Scroll of Wisdom;Chaos Orb;0.00594;High
Kalandra;2022-12-02;Scroll of Wisdom;Chaos Orb;0.00627;High
Kalandra;2022-12-03;Scroll of Wisdom;Chaos Orb;0.00638;High
Kalandra;2022-12-04;Scroll of Wisdom;Chaos Orb;0.00661;High
Kalandra;2022-12-05;Scroll of Wisdom;Chaos Orb;0.00707;High
Kalandra;2022-12-06;Scroll of Wisdom;Chaos Orb;0.0067;High
Kalandra;2022-08-19;Chromatic Orb;Chaos Orb;0.09665;High
Kalandra;2022-08-20;Chromatic Orb;Chaos Orb;0.14257;High
Kalandra;2022-08-21;Chromatic Orb;Chaos Orb;0.16631;High
Kalandra;2022-08-22;Chromatic Orb;Chaos Orb;0.16667;High
Kalandra;2022-08-23;Chromatic Orb;Chaos Orb;0.16667;High
Kalandra;2022-08-24;Chromatic Orb;Chaos Orb;0.16665;High
Kalandra;2022-08-25;Chromatic Orb;Chaos Orb;0.16607;High
Kalandra;2022-08-26;Chromatic Orb;Chaos Orb;0.16345;High
Kalandra;2022-08-27;Chromatic Orb;Chaos Orb;0.16393;High
Kalandra;2022-08-28;Chromatic Orb;Chaos Orb;0.16382;High
Kalandra;2022-08-29;Chromatic Orb;Chaos Orb;0.16584;High
Kalandra;2022-08-30;Chromatic Orb;Chaos Orb;0.16648;High
Kalandra;2022-08-31;Chromatic Orb;Chaos Orb;0.16567;High
Kalandra;2022-09-01;Chromatic Orb;Chaos Orb;0.16328;High
Kalandra;2022-09-02;Chromatic Orb;Chaos Orb;0.15545;High
Kalandra;2022-09-03;Chromatic Orb;Chaos Orb;0.14286;High
Kalandra;2022-09-04;Chromatic Orb;Chaos Orb;0.14247;High
Kalandra;2022-09-05;Chromatic Orb;Chaos Orb;0.14206;High
Kalandra;2022-09-06;Chromatic Orb;Chaos Orb;0.13911;High
Kalandra;2022-09-07;Chromatic Orb;Chaos Orb;0.13889;High
Kalandra;2022-09-08;Chromatic Orb;Chaos Orb;0.13877;High
Kalandra;2022-09-09;Chromatic Orb;Chaos Orb;0.13664;High
Kalandra;2022-09-10;Chromatic Orb;Chaos Orb;0.13333;High
Kalandra;2022-09-11;Chromatic Orb;Chaos Orb;0.13315;High
Kalandra;2022-09-12;Chromatic Orb;Chaos Orb;0.13158;High
Kalandra;2022-09-13;Chromatic Orb;Chaos Orb;0.13112;High
Kalandra;2022-09-14;Chromatic Orb;Chaos Orb;0.13121;High
Kalandra;2022-09-15;Chromatic Orb;Chaos Orb;0.13118;High
Kalandra;2022-09-16;Chromatic Orb;Chaos Orb;0.13098;High
Kalandra;2022-09-17;Chromatic Orb;Chaos Orb;0.13145;High
Kalandra;2022-09-18;Chromatic Orb;Chaos Orb;0.13148;High
Kalandra;2022-09-19;Chromatic Orb;Chaos Orb;0.13085;High
Kalandra;2022-09-20;Chromatic Orb;Chaos Orb;0.13158;High
Kalandra;2022-09-21;Chromatic Orb;Chaos Orb;0.13145;High
Kalandra;2022-09-22;Chromatic Orb;Chaos Orb;0.1315;High
Kalandra;2022-09-23;Chromatic Orb;Chaos Orb;0.13147;High
Kalandra;2022-09-24;Chromatic Orb;Chaos Orb;0.13158;High
Kalandra;2022-09-25;Chromatic Orb;Chaos Orb;0.13245;High
Kalandra;2022-09-26;Chromatic Orb;Chaos Orb;0.1333;High
Kalandra;2022-09-27;Chromatic Orb;Chaos Orb;0.13147;High
Kalandra;2022-09-28;Chromatic Orb;Chaos Orb;0.13154;High
Kalandra;2022-09-29;Chromatic Orb;Chaos Orb;0.13152;High
Kalandra;2022-09-30;Chromatic Orb;Chaos Orb;0.12865;High
Kalandra;2022-10-01;Chromatic Orb;Chaos Orb;0.13176;High
Kalandra;2022-10-02;Chromatic Orb;Chaos Orb;0.13318;High
Kalandra;2022-10-03;Chromatic Orb;Chaos Orb;0.13306;High
Kalandra;2022-10-04;Chromatic Orb;Chaos Orb;0.13268;High
Kalandra;2022-10-05;Chromatic Orb;Chaos Orb;0.13331;High
Kalandra;2022-10-06;Chromatic Orb;Chaos Orb;0.13311;High
Kalandra;2022-10-07;Chromatic Orb;Chaos Orb;0.13312;High
Kalandra;2022-10-08;Chromatic Orb;Chaos Orb;0.13328;High
Kalandra;2022-10-09;Chromatic Orb;Chaos Orb;0.13282;High
Kalandra;2022-10-10;Chromatic Orb;Chaos Orb;0.13257;High
Kalandra;2022-10-11;Chromatic Orb;Chaos Orb;0.13199;High
Kalandra;2022-10-12;Chromatic Orb;Chaos Orb;0.13175;High
Kalandra;2022-10-13;Chromatic Orb;Chaos Orb;0.13333;High
Kalandra;2022-10-14;Chromatic Orb;Chaos Orb;0.13294;High
Kalandra;2022-10-15;Chromatic Orb;Chaos Orb;0.13192;High
Kalandra;2022-10-16;Chromatic Orb;Chaos Orb;0.13256;High
Kalandra;2022-10-17;Chromatic Orb;Chaos Orb;0.1354;High
Kalandra;2022-10-18;Chromatic Orb;Chaos Orb;0.13662;High
Kalandra;2022-10-19;Chromatic Orb;Chaos Orb;0.13988;High
Kalandra;2022-10-20;Chromatic Orb;Chaos Orb;0.13606;High
Kalandra;2022-10-21;Chromatic Orb;Chaos Orb;0.1345;High
Kalandra;2022-10-22;Chromatic Orb;Chaos Orb;0.13495;High
Kalandra;2022-10-23;Chromatic Orb;Chaos Orb;0.13511;High
Kalandra;2022-10-24;Chromatic Orb;Chaos Orb;0.13513;High
Kalandra;2022-10-25;Chromatic Orb;Chaos Orb;0.13333;High
Kalandra;2022-10-26;Chromatic Orb;Chaos Orb;0.13363;High
Kalandra;2022-10-27;Chromatic Orb;Chaos Orb;0.13489;High
Kalandra;2022-10-28;Chromatic Orb;Chaos Orb;0.133;High
Kalandra;2022-10-29;Chromatic Orb;Chaos Orb;0.13333;High
Kalandra;2022-10-30;Chromatic Orb;Chaos Orb;0.13289;High
Kalandra;2022-10-31;Chromatic Orb;Chaos Orb;0.13222;High
Kalandra;2022-11-01;Chromatic Orb;Chaos Orb;0.13322;High
Kalandra;2022-11-02;Chromatic Orb;Chaos Orb;0.13328;High
Kalandra;2022-11-03;Chromatic Orb;Chaos Orb;0.13538;High
Kalandra;2022-11-04;Chromatic Orb;Chaos Orb;0.13947;High
Kalandra;2022-11-05;Chromatic Orb;Chaos Orb;0.13376;High
Kalandra;2022-11-06;Chromatic Orb;Chaos Orb;0.13813;High
Kalandra;2022-11-07;Chromatic Orb;Chaos Orb;0.14038;High
Kalandra;2022-11-08;Chromatic Orb;Chaos Orb;0.13845;High
Kalandra;2022-11-09;Chromatic Orb;Chaos Orb;0.13967;High
Kalandra;2022-11-10;Chromatic Orb;Chaos Orb;0.13965;High
Kalandra;2022-11-11;Chromatic Orb;Chaos Orb;0.14271;High
Kalandra;2022-11-12;Chromatic Orb;Chaos Orb;0.14281;High
Kalandra;2022-11-13;Chromatic Orb;Chaos Orb;0.1428;High
Kalandra;2022-11-14;Chromatic Orb;Chaos Orb;0.14286;High
Kalandra;2022-11-15;Chromatic Orb;Chaos Orb;0.15143;High
Kalandra;2022-11-16;Chromatic Orb;Chaos Orb;0.15582;High
Kalandra;2022-11-17;Chromatic Orb;Chaos Orb;0.14286;High
Kalandra;2022-11-18;Chromatic Orb;Chaos Orb;0.14685;High
Kalandra;2022-11-19;Chromatic Orb;Chaos Orb;0.14286;High
Kalandra;2022-11-20;Chromatic Orb;Chaos Orb;0.14641;High
Kalandra;2022-11-21;Chromatic Orb;Chaos Orb;0.14614;High
Kalandra;2022-11-22;Chromatic Orb;Chaos Orb;0.15755;High
Kalandra;2022-11-23;Chromatic Orb;Chaos Orb;0.14287;High
Kalandra;2022-11-24;Chromatic Orb;Chaos Orb;0.14435;High
Kalandra;2022-11-25;Chromatic Orb;Chaos Orb;0.15945;High
Kalandra;2022-11-26;Chromatic Orb;Chaos Orb;0.1467;High
Kalandra;2022-11-27;Chromatic Orb;Chaos Orb;0.16028;High
Kalandra;2022-11-28;Chromatic Orb;Chaos Orb;0.16633;High
Kalandra;2022-11-29;Chromatic Orb;Chaos Orb;0.16626;High
Kalandra;2022-11-30;Chromatic Orb;Chaos Orb;0.16594;High
Kalandra;2022-12-01;Chromatic Orb;Chaos Orb;0.1603;High
Kalandra;2022-12-02;Chromatic Orb;Chaos Orb;0.16265;High
Kalandra;2022-12-03;Chromatic Orb;Chaos Orb;0.15333;High
Kalandra;2022-12-04;Chromatic Orb;Chaos Orb;0.14277;High
Kalandra;2022-12-05;Chromatic Orb;Chaos Orb;0.1412;High
Kalandra;2022-12-06;Chromatic Orb;Chaos Orb;0.14103;High
Kalandra;2022-08-19;Orb of Alteration;Chaos Orb;0.14286;High
Kalandra;2022-08-20;Orb of Alteration;Chaos Orb;0.06667;High
Kalandra;2022-08-21;Orb of Alteration;Chaos Orb;0.07692;High
Kalandra;2022-08-22;Orb of Alteration;Chaos Orb;0.11003;High
Kalandra;2022-08-23;Orb of Alteration;Chaos Orb;0.11077;High
Kalandra;2022-08-24;Orb of Alteration;Chaos Orb;0.10859;High
Kalandra;2022-08-25;Orb of Alteration;Chaos Orb;0.10526;High
Kalandra;2022-08-26;Orb of Alteration;Chaos Orb;0.10732;High
Kalandra;2022-08-27;Orb of Alteration;Chaos Orb;0.10982;High
Kalandra;2022-08-28;Orb of Alteration;Chaos Orb;0.11111;High
Kalandra;2022-08-29;Orb of Alteration;Chaos Orb;0.11111;High
Kalandra;2022-08-30;Orb of Alteration;Chaos Orb;0.11111;High
Kalandra;2022-08-31;Orb of Alteration;Chaos Orb;0.12486;High
Kalandra;2022-09-01;Orb of Alteration;Chaos Orb;0.14212;High
Kalandra;2022-09-02;Orb of Alteration;Chaos Orb;0.13958;High
Kalandra;2022-09-03;Orb of Alteration;Chaos Orb;0.14167;High
Kalandra;2022-09-04;Orb of Alteration;Chaos Orb;0.14249;High
Kalandra;2022-09-05;Orb of Alteration;Chaos Orb;0.14123;High
Kalandra;2022-09-06;Orb of Alteration;Chaos Orb;0.14274;High
Kalandra;2022-09-07;Orb of Alteration;Chaos Orb;0.14284;High
Kalandra;2022-09-08;Orb of Alteration;Chaos Orb;0.14286;High
Kalandra;2022-09-09;Orb of Alteration;Chaos Orb;0.14286;High
Kalandra;2022-09-10;Orb of Alteration;Chaos Orb;0.14434;High
Kalandra;2022-09-11;Orb of Alteration;Chaos Orb;0.14706;High
Kalandra;2022-09-12;Orb of Alteration;Chaos Orb;0.15054;High
Kalandra;2022-09-13;Orb of Alteration;Chaos Orb;0.15258;High
Kalandra;2022-09-14;Orb of Alteration;Chaos Orb;0.15519;High
Kalandra;2022-09-15;Orb of Alteration;Chaos Orb;0.16616;High
Kalandra;2022-09-16;Orb of Alteration;Chaos Orb;0.17409;High
Kalandra;2022-09-17;Orb of Alteration;Chaos Orb;0.17822;High
Kalandra;2022-09-18;Orb of Alteration;Chaos Orb;0.17575;High
Kalandra;2022-09-19;Orb of Alteration;Chaos Orb;0.17478;High
Kalandra;2022-09-20;Orb of Alteration;Chaos Orb;0.17564;High
Kalandra;2022-09-21;Orb of Alteration;Chaos Orb;0.17316;High
Kalandra;2022-09-22;Orb of Alteration;Chaos Orb;0.17575;High
Kalandra;2022-09-23;Orb of Alteration;Chaos Orb;0.17717;High
Kalandra;2022-09-24;Orb of Alteration;Chaos Orb;0.17778;High
Kalandra;2022-09-25;Orb of Alteration;Chaos Orb;0.17835;High
Kalandra;2022-09-26;Orb of Alteration;Chaos Orb;0.17761;High
Kalandra;2022-09-27;Orb of Alteration;Chaos Orb;0.17848;High
Kalandra;2022-09-28;Orb of Alteration;Chaos Orb;0.18043;High
Kalandra;2022-09-29;Orb of Alteration;Chaos Orb;0.18188;High
Kalandra;2022-09-30;Orb of Alteration;Chaos Orb;0.18182;High
Kalandra;2022-10-01;Orb of Alteration;Chaos Orb;0.18182;High
Kalandra;2022-10-02;Orb of Alteration;Chaos Orb;0.18182;High
Kalandra;2022-10-03;Orb of Alteration;Chaos Orb;0.18167;High
Kalandra;2022-10-04;Orb of Alteration;Chaos Orb;0.18184;High
Kalandra;2022-10-05;Orb of Alteration;Chaos Orb;0.18182;High
Kalandra;2022-10-06;Orb of Alteration;Chaos Orb;0.18189;High
Kalandra;2022-10-07;Orb of Alteration;Chaos Orb;0.18193;High
Kalandra;2022-10-08;Orb of Alteration;Chaos Orb;0.18212;High
Kalandra;2022-10-09;Orb of Alteration;Chaos Orb;0.182;High
Kalandra;2022-10-10;Orb of Alteration;Chaos Orb;0.18468;High
Kalandra;2022-10-11;Orb of Alteration;Chaos Orb;0.18699;High
Kalandra;2022-10-12;Orb of Alteration;Chaos Orb;0.18323;High
Kalandra;2022-10-13;Orb of Alteration;Chaos Orb;0.18709;High
Kalandra;2022-10-14;Orb of Alteration;Chaos Orb;0.18928;High
Kalandra;2022-10-15;Orb of Alteration;Chaos Orb;0.18868;High
Kalandra;2022-10-16;Orb of Alteration;Chaos Orb;0.19086;High
Kalandra;2022-10-17;Orb of Alteration;Chaos Orb;0.1873;High
Kalandra;2022-10-18;Orb of Alteration;Chaos Orb;0.18621;High
Kalandra;2022-10-19;Orb of Alteration;Chaos Orb;0.18097;High
Kalandra;2022-10-20;Orb of Alteration;Chaos Orb;0.17576;High
Kalandra;2022-10-21;Orb of Alteration;Chaos Orb;0.16713;High
Kalandra;2022-10-22;Orb of Alteration;Chaos Orb;0.16393;High
Kalandra;2022-10-23;Orb of Alteration;Chaos Orb;0.16711;High
Kalandra;2022-10-24;Orb of Alteration;Chaos Orb;0.16521;High
Kalandra;2022-10-25;Orb of Alteration;Chaos Orb;0.16741;High
Kalandra;2022-10-26;Orb of Alteration;Chaos Orb;0.16664;High
Kalandra;2022-10-27;Orb of Alteration;Chaos Orb;0.1665;High
Kalandra;2022-10-28;Orb of Alteration;Chaos Orb;0.17298;High
Kalandra;2022-10-29;Orb of Alteration;Chaos Orb;0.16901;High
Kalandra;2022-10-30;Orb of Alteration;Chaos Orb;0.18137;High
Kalandra;2022-10-31;Orb of Alteration;Chaos Orb;0.17801;High
Kalandra;2022-11-01;Orb of Alteration;Chaos Orb;0.17903;High
Kalandra;2022-11-02;Orb of Alteration;Chaos Orb;0.18152;High
Kalandra;2022-11-03;Orb of Alteration;Chaos Orb;0.17307;High
Kalandra;2022-11-04;Orb of Alteration;Chaos Orb;0.18729;High
Kalandra;2022-11-05;Orb of Alteration;Chaos Orb;0.18096;High
Kalandra;2022-11-06;Orb of Alteration;Chaos Orb;0.18331;High
Kalandra;2022-11-07;Orb of Alteration;Chaos Orb;0.18445;High
Kalandra;2022-11-08;Orb of Alteration;Chaos Orb;0.18784;High
Kalandra;2022-11-09;Orb of Alteration;Chaos Orb;0.18549;High
Kalandra;2022-11-10;Orb of Alteration;Chaos Orb;0.1875;High
Kalandra;2022-11-11;Orb of Alteration;Chaos Orb;0.18667;High
Kalandra;2022-11-12;Orb of Alteration;Chaos Orb;0.18174;High
Kalandra;2022-11-13;Orb of Alteration;Chaos Orb;0.18792;High
Kalandra;2022-11-14;Orb of Alteration;Chaos Orb;0.19068;High
Kalandra;2022-11-15;Orb of Alteration;Chaos Orb;0.18712;High
Kalandra;2022-11-16;Orb of Alteration;Chaos Orb;0.19227;High
Kalandra;2022-11-17;Orb of Alteration;Chaos Orb;0.19646;High
Kalandra;2022-11-18;Orb of Alteration;Chaos Orb;0.19602;High
Kalandra;2022-11-19;Orb of Alteration;Chaos Orb;0.19231;High
Kalandra;2022-11-20;Orb of Alteration;Chaos Orb;0.19646;High
Kalandra;2022-11-21;Orb of Alteration;Chaos Orb;0.19537;High
Kalandra;2022-11-22;Orb of Alteration;Chaos Orb;0.19592;High
Kalandra;2022-11-23;Orb of Alteration;Chaos Orb;0.19231;High
Kalandra;2022-11-24;Orb of Alteration;Chaos Orb;0.19898;High
Kalandra;2022-11-25;Orb of Alteration;Chaos Orb;0.19742;High
Kalandra;2022-11-26;Orb of Alteration;Chaos Orb;0.19694;High
Kalandra;2022-11-27;Orb of Alteration;Chaos Orb;0.19093;High
Kalandra;2022-11-28;Orb of Alteration;Chaos Orb;0.19231;High
Kalandra;2022-11-29;Orb of Alteration;Chaos Orb;0.20391;High
Kalandra;2022-11-30;Orb of Alteration;Chaos Orb;0.20724;High
Kalandra;2022-12-01;Orb of Alteration;Chaos Orb;0.20962;High
Kalandra;2022-12-02;Orb of Alteration;Chaos Orb;0.20599;High
Kalandra;2022-12-03;Orb of Alteration;Chaos Orb;0.20616;High
Kalandra;2022-12-04;Orb of Alteration;Chaos Orb;0.19208;High
Kalandra;2022-12-05;Orb of Alteration;Chaos Orb;0.1951;High
Kalandra;2022-12-06;Orb of Alteration;Chaos Orb;0.18009;High
Kalandra;2022-08-19;Glassblower's Bauble;Chaos Orb;0.79356;High
Kalandra;2022-08-20;Glassblower's Bauble;Chaos Orb;0.33023;High
Kalandra;2022-08-21;Glassblower's Bauble;Chaos Orb;0.32546;High
Kalandra;2022-08-22;Glassblower's Bauble;Chaos Orb;0.26412;High
Kalandra;2022-08-23;Glassblower's Bauble;Chaos Orb;0.21713;High
Kalandra;2022-08-24;Glassblower's Bauble;Chaos Orb;0.19017;High
Kalandra;2022-08-25;Glassblower's Bauble;Chaos Orb;0.16667;High
Kalandra;2022-08-26;Glassblower's Bauble;Chaos Orb;0.16667;High
Kalandra;2022-08-27;Glassblower's Bauble;Chaos Orb;0.16667;High
Kalandra;2022-08-28;Glassblower's Bauble;Chaos Orb;0.16667;High
Kalandra;2022-08-29;Glassblower's Bauble;Chaos Orb;0.16667;High
Kalandra;2022-08-30;Glassblower's Bauble;Chaos Orb;0.16667;High
Kalandra;2022-08-31;Glassblower's Bauble;Chaos Orb;0.16667;High
Kalandra;2022-09-01;Glassblower's Bauble;Chaos Orb;0.16663;High
Kalandra;2022-09-02;Glassblower's Bauble;Chaos Orb;0.16557;High
Kalandra;2022-09-03;Glassblower's Bauble;Chaos Orb;0.15385;High
Kalandra;2022-09-04;Glassblower's Bauble;Chaos Orb;0.14286;High
Kalandra;2022-09-05;Glassblower's Bauble;Chaos Orb;0.14286;High
Kalandra;2022-09-06;Glassblower's Bauble;Chaos Orb;0.14252;High
Kalandra;2022-09-07;Glassblower's Bauble;Chaos Orb;0.14286;High
Kalandra;2022-09-08;Glassblower's Bauble;Chaos Orb;0.14286;High
Kalandra;2022-09-09;Glassblower's Bauble;Chaos Orb;0.14209;High
Kalandra;2022-09-10;Glassblower's Bauble;Chaos Orb;0.13872;High
Kalandra;2022-09-11;Glassblower's Bauble;Chaos Orb;0.13737;High
Kalandra;2022-09-12;Glassblower's Bauble;Chaos Orb;0.13868;High
Kalandra;2022-09-13;Glassblower's Bauble;Chaos Orb;0.13636;High
Kalandra;2022-09-14;Glassblower's Bauble;Chaos Orb;0.13636;High
Kalandra;2022-09-15;Glassblower's Bauble;Chaos Orb;0.13333;High
Kalandra;2022-09-16;Glassblower's Bauble;Chaos Orb;0.13324;High
Kalandra;2022-09-17;Glassblower's Bauble;Chaos Orb;0.13333;High
Kalandra;2022-09-18;Glassblower's Bauble;Chaos Orb;0.13333;High
Kalandra;2022-09-19;Glassblower's Bauble;Chaos Orb;0.13043;High
Kalandra;2022-09-20;Glassblower's Bauble;Chaos Orb;0.12988;High
Kalandra;2022-09-21;Glassblower's Bauble;Chaos Orb;0.12443;High
Kalandra;2022-09-22;Glassblower's Bauble;Chaos Orb;0.12293;High
Kalandra;2022-09-23;Glassblower's Bauble;Chaos Orb;0.11678;High
Kalandra;2022-09-24;Glassblower's Bauble;Chaos Orb;0.11317;High
Kalandra;2022-09-25;Glassblower's Bauble;Chaos Orb;0.11175;High
Kalandra;2022-09-26;Glassblower's Bauble;Chaos Orb;0.11111;High
