League;Date;Get;Pay;Value;Confidence
Archnemesis;2022-05-07;Scroll of Wisdom;Chaos Orb;0.0059;High
Archnemesis;2022-05-08;Scroll of Wisdom;Chaos Orb;0.00587;High
Archnemesis;2022-05-09;Scroll of Wisdom;Chaos Orb;0.00587;High
Archnemesis;2022-05-10;Scroll of Wisdom;Chaos Orb;0.00563;High
Archnemesis;2022-02-04;Chromatic Orb;Chaos Orb;0.10578;High
Archnemesis;2022-02-05;Chromatic Orb;Chaos Orb;0.12442;High
Archnemesis;2022-02-06;Chromatic Orb;Chaos Orb;0.16667;High
Archnemesis;2022-02-07;Chromatic Orb;Chaos Orb;0.19941;High
Archnemesis;2022-02-08;Chromatic Orb;Chaos Orb;0.20833;High
Archnemesis;2022-02-09;Chromatic Orb;Chaos Orb;0.19598;High
Archnemesis;2022-02-10;Chromatic Orb;Chaos Orb;0.18136;High
Archnemesis;2022-02-11;Chromatic Orb;Chaos Orb;0.16662;High
Archnemesis;2022-02-12;Chromatic Orb;Chaos Orb;0.16122;High
Archnemesis;2022-02-13;Chromatic Orb;Chaos Orb;0.14286;High
Archnemesis;2022-02-14;Chromatic Orb;Chaos Orb;0.13422;High
Archnemesis;2022-02-15;Chromatic Orb;Chaos Orb;0.12515;High
Archnemesis;2022-02-16;Chromatic Orb;Chaos Orb;0.11928;High
Archnemesis;2022-02-17;Chromatic Orb;Chaos Orb;0.11105;High
Archnemesis;2022-02-18;Chromatic Orb;Chaos Orb;0.11206;High
Archnemesis;2022-02-19;Chromatic Orb;Chaos Orb;0.11111;High
Archnemesis;2022-02-20;Chromatic Orb;Chaos Orb;0.11111;High
Archnemesis;2022-02-21;Chromatic Orb;Chaos Orb;0.11095;High
Archnemesis;2022-02-22;Chromatic Orb;Chaos Orb;0.111;High
Archnemesis;2022-02-23;Chromatic Orb;Chaos Orb;0.11051;High
Archnemesis;2022-02-24;Chromatic Orb;Chaos Orb;0.11073;High
Archnemesis;2022-02-25;Chromatic Orb;Chaos Orb;0.11093;High
Archnemesis;2022-02-26;Chromatic Orb;Chaos Orb;0.11104;High
Archnemesis;2022-02-27;Chromatic Orb;Chaos Orb;0.111;High
Archnemesis;2022-02-28;Chromatic Orb;Chaos Orb;0.11111;High
Archnemesis;2022-03-01;Chromatic Orb;Chaos Orb;0.11111;High
Archnemesis;2022-03-02;Chromatic Orb;Chaos Orb;0.11111;High
Archnemesis;2022-03-03;Chromatic Orb;Chaos Orb;0.11111;High
Archnemesis;2022-03-04;Chromatic Orb;Chaos Orb;0.11111;High
Archnemesis;2022-03-05;Chromatic Orb;Chaos Orb;0.11111;High
Archnemesis;2022-03-06;Chromatic Orb;Chaos Orb;0.11111;High
Archnemesis;2022-03-07;Chromatic Orb;Chaos Orb;0.11111;High
Archnemesis;2022-03-08;Chromatic Orb;Chaos Orb;0.11564;High
Archnemesis;2022-03-09;Chromatic Orb;Chaos Orb;0.11384;High
Archnemesis;2022-03-10;Chromatic Orb;Chaos Orb;0.11398;High
Archnemesis;2022-03-11;Chromatic Orb;Chaos Orb;0.11111;High
Archnemesis;2022-03-12;Chromatic Orb;Chaos Orb;0.11366;High
Archnemesis;2022-03-13;Chromatic Orb;Chaos Orb;0.11396;High
Archnemesis;2022-03-14;Chromatic Orb;Chaos Orb;0.11111;High
Archnemesis;2022-03-15;Chromatic Orb;Chaos Orb;0.11111;High
Archnemesis;2022-03-16;Chromatic Orb;Chaos Orb;0.11111;High
Archnemesis;2022-03-17;Chromatic Orb;Chaos Orb;0.11311;High
Archnemesis;2022-03-18;Chromatic Orb;Chaos Orb;0.11111;High
Archnemesis;2022-03-19;Chromatic Orb;Chaos Orb;0.11574;High
Archnemesis;2022-03-20;Chromatic Orb;Chaos Orb;0.11395;High
Archnemesis;2022-03-21;Chromatic Orb;Chaos Orb;0.11655;High
Archnemesis;2022-03-22;Chromatic Orb;Chaos Orb;0.11903;High
Archnemesis;2022-03-23;Chromatic Orb;Chaos Orb;0.11723;High
Archnemesis;2022-03-24;Chromatic Orb;Chaos Orb;0.11946;High
Archnemesis;2022-03-25;Chromatic Orb;Chaos Orb;0.11783;High
Archnemesis;2022-03-26;Chromatic Orb;Chaos Orb;0.11898;High
Archnemesis;2022-03-27;Chromatic Orb;Chaos Orb;0.11905;High
Archnemesis;2022-03-28;Chromatic Orb;Chaos Orb;0.11779;High
Archnemesis;2022-03-29;Chromatic Orb;Chaos Orb;0.12181;High
Archnemesis;2022-03-30;Chromatic Orb;Chaos Orb;0.11616;High
Archnemesis;2022-03-31;Chromatic Orb;Chaos Orb;0.11111;High
Archnemesis;2022-04-01;Chromatic Orb;Chaos Orb;0.11163;High
Archnemesis;2022-04-02;Chromatic Orb;Chaos Orb;0.11332;High
Archnemesis;2022-04-03;Chromatic Orb;Chaos Orb;0.12118;High
Archnemesis;2022-04-04;Chromatic Orb;Chaos Orb;0.12213;High
Archnemesis;2022-04-05;Chromatic Orb;Chaos Orb;0.1234;High
Archnemesis;2022-04-06;Chromatic Orb;Chaos Orb;0.12325;High
Archnemesis;2022-04-07;Chromatic Orb;Chaos Orb;0.12346;High
Archnemesis;2022-04-08;Chromatic Orb;Chaos Orb;0.12268;High
Archnemesis;2022-04-09;Chromatic Orb;Chaos Orb;0.12346;High
Archnemesis;2022-04-10;Chromatic Orb;Chaos Orb;0.12355;High
Archnemesis;2022-04-11;Chromatic Orb;Chaos Orb;0.1244;High
Archnemesis;2022-04-12;Chromatic Orb;Chaos Orb;0.12351;High
Archnemesis;2022-04-13;Chromatic Orb;Chaos Orb;0.12482;High
Archnemesis;2022-04-14;Chromatic Orb;Chaos Orb;0.12379;High
Archnemesis;2022-04-15;Chromatic Orb;Chaos Orb;0.12746;High
Archnemesis;2022-04-16;Chromatic Orb;Chaos Orb;0.12853;High
Archnemesis;2022-04-17;Chromatic Orb;Chaos Orb;0.12767;High
Archnemesis;2022-04-18;Chromatic Orb;Chaos Orb;0.12541;High
Archnemesis;2022-04-19;Chromatic Orb;Chaos Orb;0.12022;High
Archnemesis;2022-04-20;Chromatic Orb;Chaos Orb;0.12723;High
Archnemesis;2022-04-21;Chromatic Orb;Chaos Orb;0.12368;High
Archnemesis;2022-04-22;Chromatic Orb;Chaos Orb;0.12203;High
Archnemesis;2022-04-23;Chromatic Orb;Chaos Orb;0.12357;High
Archnemesis;2022-04-24;Chromatic Orb;Chaos Orb;0.11914;High
Archnemesis;2022-04-25;Chromatic Orb;Chaos Orb;0.1183;High
Archnemesis;2022-04-26;Chromatic Orb;Chaos Orb;0.1188;High
Archnemesis;2022-04-27;Chromatic Orb;Chaos Orb;0.12004;High
Archnemesis;2022-04-28;Chromatic Orb;Chaos Orb;0.12035;High
Archnemesis;2022-04-29;Chromatic Orb;Chaos Orb;0.12035;High
Archnemesis;2022-04-30;Chromatic Orb;Chaos Orb;0.12838;High
Archnemesis;2022-05-01;Chromatic Orb;Chaos Orb;0.12201;High
Archnemesis;2022-05-02;Chromatic Orb;Chaos Orb;0.11986;High
Archnemesis;2022-05-03;Chromatic Orb;Chaos Orb;0.11969;High
Archnemesis;2022-05-04;Chromatic Orb;Chaos Orb;0.13044;High
Archnemesis;2022-05-05;Chromatic Orb;Chaos Orb;0.13022;High
Archnemesis;2022-05-06;Chromatic Orb;Chaos Orb;0.11793;High
Archnemesis;2022-05-07;Chromatic Orb;Chaos Orb;0.11835;High
Archnemesis;2022-05-08;Chromatic Orb;Chaos Orb;0.11668;High
Archnemesis;2022-05-09;Chromatic Orb;Chaos Orb;0.11454;High
Archnemesis;2022-05-10;Chromatic Orb;Chaos Orb;0.11332;High
Archnemesis;2022-02-04;Orb of Transmutation;Chaos Orb;0.13283;High
Archnemesis;2022-02-05;Orb of Transmutation;Chaos Orb;0.05635;High
Archnemesis;2022-02-06;Orb of Transmutation;Chaos Orb;0.03824;High
Archnemesis;2022-02-07;Orb of Transmutation;Chaos Orb;0.03026;High
Archnemesis;2022-02-08;Orb of Transmutation;Chaos Orb;0.02239;High
Archnemesis;2022-02-09;Orb of Transmutation;Chaos Orb;0.0214;High
Archnemesis;2022-02-10;Orb of Transmutation;Chaos Orb;0.01887;High
Archnemesis;2022-02-11;Orb of Transmutation;Chaos Orb;0.01637;High
Archnemesis;2022-02-12;Orb of Transmutation;Chaos Orb;0.01479;High
Archnemesis;2022-02-13;Orb of Transmutation;Chaos Orb;0.01449;High
Archnemesis;2022-02-14;Orb of Transmutation;Chaos Orb;0.01357;High
Archnemesis;2022-02-15;Orb of Transmutation;Chaos Orb;0.01312;High
Archnemesis;2022-02-16;Orb of Transmutation;Chaos Orb;0.01215;High
Archnemesis;2022-02-17;Orb of Transmutation;Chaos Orb;0.01008;High
Archnemesis;2022-02-18;Orb of Transmutation;Chaos Orb;0.01104;High
Archnemesis;2022-02-19;Orb of Transmutation;Chaos Orb;0.011;High
Archnemesis;2022-02-20;Orb of Transmutation;Chaos Orb;0.01099;High
Archnemesis;2022-02-21;Orb of Transmutation;Chaos Orb;0.01083;High
Archnemesis;2022-02-22;Orb of Transmutation;Chaos Orb;0.0105;High
Archnemesis;2022-02-23;Orb of Transmutation;Chaos Orb;0.01049;High
Archnemesis;2022-02-24;Orb of Transmutation;Chaos Orb;0.00923;High
Archnemesis;2022-02-25;Orb of Transmutation;Chaos Orb;0.00921;High
Archnemesis;2022-02-26;Orb of Transmutation;Chaos Orb;0.00935;High
Archnemesis;2022-02-27;Orb of Transmutation;Chaos Orb;0.00909;High
Archnemesis;2022-02-28;Orb of Transmutation;Chaos Orb;0.00949;High
Archnemesis;2022-03-01;Orb of Transmutation;Chaos Orb;0.00909;High
Archnemesis;2022-03-02;Orb of Transmutation;Chaos Orb;0.00909;High
Archnemesis;2022-03-03;Orb of Transmutation;Chaos Orb;0.00909;High
Archnemesis;2022-03-04;Orb of Transmutation;Chaos Orb;0.00909;High
Archnemesis;2022-03-05;Orb of Transmutation;Chaos Orb;0.00909;High
Archnemesis;2022-03-06;Orb of Transmutation;Chaos Orb;0.00909;High
Archnemesis;2022-03-07;Orb of Transmutation;Chaos Orb;0.00909;High
Archnemesis;2022-03-08;Orb of Transmutation;Chaos Orb;0.00909;High
Archnemesis;2022-03-09;Orb of Transmutation;Chaos Orb;0.00907;High
Archnemesis;2022-03-10;Orb of Transmutation;Chaos Orb;0.00907;High
Archnemesis;2022-03-11;Orb of Transmutation;Chaos Orb;0.00908;High
Archnemesis;2022-03-12;Orb of Transmutation;Chaos Orb;0.00903;High
Archnemesis;2022-03-13;Orb of Transmutation;Chaos Orb;0.00864;High
Archnemesis;2022-03-14;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-03-15;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-03-16;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-03-17;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-03-18;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-03-19;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-03-20;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-03-21;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-03-22;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-03-23;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-03-24;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-03-25;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-03-26;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-03-27;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-03-28;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-03-29;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-03-30;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-03-31;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-04-01;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-04-02;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-04-03;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-04-04;Orb of Transmutation;Chaos Orb;0.00829;High
Archnemesis;2022-04-05;Orb of Transmutation;Chaos Orb;0.00832;High
Archnemesis;2022-04-06;Orb of Transmutation;Chaos Orb;0.00832;High
Archnemesis;2022-04-07;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-04-08;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-04-09;Orb of Transmutation;Chaos Orb;0.00831;High
Archnemesis;2022-04-10;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-04-11;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-04-12;Orb of Transmutation;Chaos Orb;0.00831;High
Archnemesis;2022-04-13;Orb of Transmutation;Chaos Orb;0.0083;High
Archnemesis;2022-04-14;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-04-15;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-04-16;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-04-17;Orb of Transmutation;Chaos Orb;0.00792;High
Archnemesis;2022-04-18;Orb of Transmutation;Chaos Orb;0.00831;High
Archnemesis;2022-04-19;Orb of Transmutation;Chaos Orb;0.00827;High
Archnemesis;2022-04-20;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-04-21;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-04-22;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-04-23;Orb of Transmutation;Chaos Orb;0.00832;High
Archnemesis;2022-04-24;Orb of Transmutation;Chaos Orb;0.0083;High
Archnemesis;2022-04-25;Orb of Transmutation;Chaos Orb;0.00829;High
Archnemesis;2022-04-26;Orb of Transmutation;Chaos Orb;0.00802;High
Archnemesis;2022-04-27;Orb of Transmutation;Chaos Orb;0.00776;High
Archnemesis;2022-04-28;Orb of Transmutation;Chaos Orb;0.00822;High
Archnemesis;2022-04-29;Orb of Transmutation;Chaos Orb;0.00787;High
Archnemesis;2022-04-30;Orb of Transmutation;Chaos Orb;0.00831;High
Archnemesis;2022-05-01;Orb of Transmutation;Chaos Orb;0.00829;High
Archnemesis;2022-05-02;Orb of Transmutation;Chaos Orb;0.00769;High
Archnemesis;2022-05-03;Orb of Transmutation;Chaos Orb;0.00828;High
Archnemesis;2022-05-04;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-05-05;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-05-06;Orb of Transmutation;Chaos Orb;0.00827;High
Archnemesis;2022-05-07;Orb of Transmutation;Chaos Orb;0.00805;High
Archnemesis;2022-05-08;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-05-09;Orb of Transmutation;Chaos Orb;0.00833;High
Archnemesis;2022-05-10;Orb of Transmutation;Chaos Orb;0.00832;High
Archnemesis;2022-02-04;Orb of Chance;Chaos Orb;0.3476;High
Archnemesis;2022-02-05;Orb of Chance;Chaos Orb;0.27023;High
Archnemesis;2022-02-06;Orb of Chance;Chaos Orb;0.14261;High
Archnemesis;2022-02-07;Orb of Chance;Chaos Orb;0.11742;High
Archnemesis;2022-02-08;Orb of Chance;Chaos Orb;0.11111;High
Archnemesis;2022-02-09;Orb of Chance;Chaos Orb;0.11111;High
Archnemesis;2022-02-10;Orb of Chance;Chaos Orb;0.11105;High
Archnemesis;2022-02-11;Orb of Chance;Chaos Orb;0.10779;High
Archnemesis;2022-02-12;Orb of Chance;Chaos Orb;0.10681;High
Archnemesis;2022-02-13;Orb of Chance;Chaos Orb;0.1;High
Archnemesis;2022-02-14;Orb of Chance;Chaos Orb;0.09091;High
Archnemesis;2022-02-15;Orb of Chance;Chaos Orb;0.09004;High
Archnemesis;2022-02-16;Orb of Chance;Chaos Orb;0.08506;High
Archnemesis;2022-02-17;Orb of Chance;Chaos Orb;0.08333;High
Archnemesis;2022-02-18;Orb of Chance;Chaos Orb;0.08333;High
Archnemesis;2022-02-19;Orb of Chance;Chaos Orb;0.08333;High
Archnemesis;2022-02-20;Orb of Chance;Chaos Orb;0.08319;High
Archnemesis;2022-02-21;Orb of Chance;Chaos Orb;0.08312;High
Archnemesis;2022-02-22;Orb of Chance;Chaos Orb;0.07692;High
Archnemesis;2022-02-23;Orb of Chance;Chaos Orb;0.07692;High
Archnemesis;2022-02-24;Orb of Chance;Chaos Orb;0.07692;High
Archnemesis;2022-02-25;Orb of Chance;Chaos Orb;0.07692;High
Archnemesis;2022-02-26;Orb of Chance;Chaos Orb;0.07692;High
Archnemesis;2022-02-27;Orb of Chance;Chaos Orb;0.07692;High
Archnemesis;2022-02-28;Orb of Chance;Chaos Orb;0.07692;High
Archnemesis;2022-03-01;Orb of Chance;Chaos Orb;0.07692;High
Archnemesis;2022-03-02;Orb of Chance;Chaos Orb;0.07692;High
Archnemesis;2022-03-03;Orb of Chance;Chaos Orb;0.07692;High
Archnemesis;2022-03-04;Orb of Chance;Chaos Orb;0.07692;High
Archnemesis;2022-03-05;Orb of Chance;Chaos Orb;0.07692;High
Archnemesis;2022-03-06;Orb of Chance;Chaos Orb;0.07692;High
Archnemesis;2022-03-07;Orb of Chance;Chaos Orb;0.07743;High
Archnemesis;2022-03-08;Orb of Chance;Chaos Orb;0.07692;High
Archnemesis;2022-03-09;Orb of Chance;Chaos Orb;0.07837;High
Archnemesis;2022-03-10;Orb of Chance;Chaos Orb;0.07793;High
Archnemesis;2022-03-11;Orb of Chance;Chaos Orb;0.07813;High
Archnemesis;2022-03-12;Orb of Chance;Chaos Orb;0.08075;High
Archnemesis;2022-03-13;Orb of Chance;Chaos Orb;0.07888;High
Archnemesis;2022-03-14;Orb of Chance;Chaos Orb;0.08059;High
Archnemesis;2022-03-15;Orb of Chance;Chaos Orb;0.08153;High
Archnemesis;2022-03-16;Orb of Chance;Chaos Orb;0.08322;High
Archnemesis;2022-03-17;Orb of Chance;Chaos Orb;0.08288;High
Archnemesis;2022-03-18;Orb of Chance;Chaos Orb;0.083;High
Archnemesis;2022-03-19;Orb of Chance;Chaos Orb;0.0828;High
Archnemesis;2022-03-20;Orb of Chance;Chaos Orb;0.08333;High
Archnemesis;2022-03-21;Orb of Chance;Chaos Orb;0.08007;High
Archnemesis;2022-03-22;Orb of Chance;Chaos Orb;0.08313;High
Archnemesis;2022-03-23;Orb of Chance;Chaos Orb;0.08318;High
Archnemesis;2022-03-24;Orb of Chance;Chaos Orb;0.08319;High
Archnemesis;2022-03-25;Orb of Chance;Chaos Orb;0.08298;High
Archnemesis;2022-03-26;Orb of Chance;Chaos Orb;0.0826;High
Archnemesis;2022-03-27;Orb of Chance;Chaos Orb;0.08258;High
Archnemesis;2022-03-28;Orb of Chance;Chaos Orb;0.08162;High
Archnemesis;2022-03-29;Orb of Chance;Chaos Orb;0.08328;High
Archnemesis;2022-03-30;Orb of Chance;Chaos Orb;0.08328;High
Archnemesis;2022-03-31;Orb of Chance;Chaos Orb;0.08329;High
Archnemesis;2022-04-01;Orb of Chance;Chaos Orb;0.0832;High
Archnemesis;2022-04-02;Orb of Chance;Chaos Orb;0.08322;High
Archnemesis;2022-04-03;Orb of Chance;Chaos Orb;0.08327;High
Archnemesis;2022-04-04;Orb of Chance;Chaos Orb;0.08305;High
Archnemesis;2022-04-05;Orb of Chance;Chaos Orb;0.08332;High
Archnemesis;2022-04-06;Orb of Chance;Chaos Orb;0.0833;High
Archnemesis;2022-04-07;Orb of Chance;Chaos Orb;0.08289;High
Archnemesis;2022-04-08;Orb of Chance;Chaos Orb;0.08298;High
Archnemesis;2022-04-09;Orb of Chance;Chaos Orb;0.08291;High
Archnemesis;2022-04-10;Orb of Chance;Chaos Orb;0.08317;High
Archnemesis;2022-04-11;Orb of Chance;Chaos Orb;0.08333;High
Archnemesis;2022-04-12;Orb of Chance;Chaos Orb;0.08333;High
Archnemesis;2022-04-13;Orb of Chance;Chaos Orb;0.08304;High
Archnemesis;2022-04-14;Orb of Chance;Chaos Orb;0.08333;High
Archnemesis;2022-04-15;Orb of Chance;Chaos Orb;0.08294;High
Archnemesis;2022-04-16;Orb of Chance;Chaos Orb;0.08333;High
Archnemesis;2022-04-17;Orb of Chance;Chaos Orb;0.08333;High
